Column,Season,Episode,Scene,StartTime,EndTime,SpeakerNames
1100,5,6,23,2787.4,3008.4,ramsay_bolton
1100,5,6,23,2787.4,3008.4,sansa_stark
1101,5,6,24,3008.4,3088.2,none
1102,5,7,1,0,110.2,none
1103,5,7,2,110.2,244.56,jon_snow
1103,5,7,2,110.2,244.56,alliser_thorne
1103,5,7,2,110.2,244.56,samwell_tarly
1104,5,7,3,244.56,297.24,maester_aemon
1104,5,7,3,244.56,297.24,samwell_tarly
1105,5,7,4,297.24,438.76,sansa_stark
1105,5,7,4,297.24,438.76,theon_greyjoy
1106,5,7,5,438.76,453.96,none
1107,5,7,6,453.96,483.84,ramsay_bolton
1108,5,7,7,483.84,491.52,none
1109,5,7,8,491.52,561.36,maester_aemon
1109,5,7,8,491.52,561.36,gilly
1109,5,7,8,491.52,561.36,samwell_tarly
1110,5,7,9,561.36,654.88,alliser_thorne
1110,5,7,9,561.36,654.88,samwell_tarly
1111,5,7,10,654.88,867.68,ramsay_bolton
1111,5,7,10,654.88,867.68,sansa_stark
1112,5,7,11,867.68,899.16,none
1113,5,7,12,899.16,1102.36,davos_seaworth
1113,5,7,12,899.16,1102.36,stannis_baratheon
1113,5,7,12,899.16,1102.36,melisandre
1114,5,7,13,1102.36,1434.2,derryk
1114,5,7,13,1102.36,1434.2,gilly
1114,5,7,13,1102.36,1434.2,brant
1114,5,7,13,1102.36,1434.2,samwell_tarly
1115,5,7,14,1434.2,1584.72,malko
1115,5,7,14,1434.2,1584.72,tyrion_lannister
1116,5,7,15,1584.72,1733.88,daario_naharis
1116,5,7,15,1584.72,1733.88,daenerys_targaryen
1116,5,7,15,1584.72,1733.88,melisandre
1117,5,7,16,1733.88,1929.48,olenna_tyrell
1117,5,7,16,1733.88,1929.48,high_sparrow
1118,5,7,17,1929.48,1942.04,none
1119,5,7,18,1942.04,2125.48,cersei_lannister
1119,5,7,18,1942.04,2125.48,tommen_baratheon
1120,5,7,19,2125.48,2198.56,areo_hotah
1120,5,7,19,2125.48,2198.56,myrcella_baratheon
1120,5,7,19,2125.48,2198.56,jaime_lannister
1121,5,7,20,2198.56,2413.88,bronn
1121,5,7,20,2198.56,2413.88,tyene_sand
1121,5,7,20,2198.56,2413.88,obara_sand
1122,5,7,21,2413.88,2547,petyr_baelish
1122,5,7,21,2413.88,2547,olenna_tyrell
1123,5,7,22,2547,2866.6,daenerys_targaryen
1123,5,7,22,2547,2866.6,hizdahr_zo_loraq
1123,5,7,22,2547,2866.6,tyrion_lannister
1123,5,7,22,2547,2866.6,jorah_mormont
1124,5,7,23,2866.6,3017.64,cersei_lannister
1124,5,7,23,2866.6,3017.64,margaery_tyrell
1125,5,7,24,3017.64,3277.52,cersei_lannister
1125,5,7,24,3017.64,3277.52,high_sparrow
1126,5,7,25,3277.52,3308.04,cersei_lannister
1127,5,7,26,3308.04,3385.28,none
1127,5,8,1,0,110.04,none
1128,5,8,2,110.04,415.96,jorah_mormont
1128,5,8,2,110.04,415.96,daenerys_targaryen
1128,5,8,2,110.04,415.96,tyrion_lannister
1129,5,8,3,415.96,464.68,septa_unella
1129,5,8,3,415.96,464.68,cersei_lannister
1130,5,8,4,464.68,750.44,jaqen_hghar
1130,5,8,4,464.68,750.44,arya_stark
1130,5,8,4,464.68,750.44,the_waif
1131,5,8,5,750.44,910.76,qyburn
1131,5,8,5,750.44,910.76,cersei_lannister
1132,5,8,6,910.76,1073.12,sansa_stark
1132,5,8,6,910.76,1073.12,theon_greyjoy
1133,5,8,7,1073.12,1137.2,roose_bolton
1133,5,8,7,1073.12,1137.2,ramsay_bolton
1134,5,8,8,1137.2,1439.08,tyrion_lannister
1134,5,8,8,1137.2,1439.08,daenerys_targaryen
1135,5,8,9,1439.08,1492.2,jorah_mormont
1136,5,8,10,1492.2,1561.72,septa_unella
1136,5,8,10,1492.2,1561.72,cersei_lannister
1137,5,8,11,1561.72,1736.24,samwell_tarly
1137,5,8,11,1561.72,1736.24,gilly
1137,5,8,11,1561.72,1736.24,olly
1138,5,8,12,1736.24,1929.88,jon_snow
1138,5,8,12,1736.24,1929.88,tormund
1138,5,8,12,1736.24,1929.88,karsi
1139,5,8,13,1929.88,2294.28,loboda
1139,5,8,13,1929.88,2294.28,jorah_mormont
1139,5,8,13,1929.88,2294.28,wun_wun
1140,5,8,14,2294.28,3371.8,jon_snow
1140,5,8,14,2294.28,3371.8,wun_wun
1140,5,8,14,2294.28,3371.8,eddison_tollet
1140,5,8,14,2294.28,3371.8,karsi
1140,5,8,14,2294.28,3371.8,loboda
1140,5,8,14,2294.28,3371.8,tormund
1140,5,8,14,2294.28,3371.8,jorah_mormont
1141,5,8,15,3371.8,3453.56,none
1142,5,9,1,0,115.44,none
1143,5,9,2,115.44,172.36,none
1144,5,9,3,172.36,241.2,davos_seaworth
1144,5,9,3,172.36,241.2,stannis_baratheon
1145,5,9,4,241.2,331.28,alliser_thorne
1146,5,9,5,331.28,428.28,jon_snow
1146,5,9,5,331.28,428.28,samwell_tarly
1146,5,9,5,331.28,428.28,alliser_thorne
1147,5,9,6,428.28,513.64,davos_seaworth
1147,5,9,6,428.28,513.64,stannis_baratheon
1148,5,9,7,513.64,644.48,shireen_baratheon
1148,5,9,7,513.64,644.48,davos_seaworth
1149,5,9,8,644.48,858.92,jaime_lannister
1149,5,9,8,644.48,858.92,ellaria_sand
1149,5,9,8,644.48,858.92,doran_martell
1149,5,9,8,644.48,858.92,trystane_martell
1149,5,9,8,644.48,858.92,myrcella_baratheon
1150,5,9,9,858.92,941.04,bronn
1150,5,9,9,858.92,941.04,trystane_martell
1150,5,9,9,858.92,941.04,nymeria_sand
1150,5,9,9,858.92,941.04,areo_hotah
1150,5,9,9,858.92,941.04,tyene_sand
1151,5,9,10,941.04,982.32,jaime_lannister
1151,5,9,10,941.04,982.32,bronn
1151,5,9,10,941.04,982.32,doran_martell
1152,5,9,11,982.32,1191,arya_stark
1152,5,9,11,982.32,1191,meryn_trant
1152,5,9,11,982.32,1191,mace_tyrell
1153,5,9,12,1191,1260.16,meryn_trant
1154,5,9,13,1260.16,1415.72,meryn_trant
1155,5,9,14,1415.72,1468.08,arya_stark
1155,5,9,14,1415.72,1468.08,jaqen_hghar
1156,5,9,15,1468.08,1525.16,doran_martell
1157,5,9,16,1525.16,1626.88,ellaria_sand
1157,5,9,16,1525.16,1626.88,jaime_lannister
1158,5,9,17,1626.88,1792.76,shireen_baratheon
1158,5,9,17,1626.88,1792.76,stannis_baratheon
1159,5,9,18,1792.76,1971.48,melisandre
1159,5,9,18,1792.76,1971.48,selyse_baratheon
1159,5,9,18,1792.76,1971.48,shireen_baratheon
1159,5,9,18,1792.76,1971.48,stannis_baratheon
1160,5,9,19,1971.48,2933.28,tyrion_lannister
1160,5,9,19,1971.48,2933.28,daenerys_targaryen
1160,5,9,19,1971.48,2933.28,hizdahr_zo_loraq
1160,5,9,19,1971.48,2933.28,jorah_mormont
1160,5,9,19,1971.48,2933.28,daario_naharis
1161,5,9,20,2933.28,3012.36,none
1162,5,10,1,0,111,none
1163,5,10,2,111,206.36,melisandre
1163,5,10,2,111,206.36,stannis_baratheon
1164,5,10,3,206.36,270.2,stannis_baratheon
1165,5,10,4,270.2,484.92,jon_snow
1165,5,10,4,270.2,484.92,samwell_tarly
1166,5,10,5,484.92,511.6,none
1167,5,10,6,511.6,548.2,none
1168,5,10,7,548.2,590.44,none
1169,5,10,8,590.44,633.6,brienne_of_tarth
1169,5,10,8,590.44,633.6,podrick_payne
1170,5,10,9,633.6,641.4,none
1171,5,10,10,641.4,662.64,none
1172,5,10,11,662.64,758.76,stannis_baratheon
1173,5,10,12,758.76,933.52,brienne_of_tarth
1173,5,10,12,758.76,933.52,stannis_baratheon
1174,5,10,13,933.52,982.88,ramsay_bolton
1175,5,10,14,982.88,1127.24,myranda
1175,5,10,14,982.88,1127.24,sansa_stark
1175,5,10,14,982.88,1127.24,theon_greyjoy
1176,5,10,15,1127.24,1314.36,arya_stark
1176,5,10,15,1127.24,1314.36,meryn_trant
1177,5,10,16,1314.36,1477.36,arya_stark
1177,5,10,16,1314.36,1477.36,jaqen_hghar
1177,5,10,16,1314.36,1477.36,the_waif
1178,5,10,17,1477.36,1539.44,jaime_lannister
1178,5,10,17,1477.36,1539.44,bronn
1178,5,10,17,1477.36,1539.44,ellaria_sand
1178,5,10,17,1477.36,1539.44,doran_martell
1178,5,10,17,1477.36,1539.44,tyene_sand
1179,5,10,18,1539.44,1718.68,myrcella_baratheon
1179,5,10,18,1539.44,1718.68,jaime_lannister
1180,5,10,19,1718.68,1772.68,none
1181,5,10,20,1772.68,2032.32,grey_worm
1181,5,10,20,1772.68,2032.32,tyrion_lannister
1181,5,10,20,1772.68,2032.32,jorah_mormont
1181,5,10,20,1772.68,2032.32,daario_naharis
1181,5,10,20,1772.68,2032.32,missandei
1182,5,10,21,2032.32,2116.76,tyrion_lannister
1182,5,10,21,2032.32,2116.76,lord_varys
1183,5,10,22,2116.76,2228.8,daenerys_targaryen
1184,5,10,23,2228.8,2340.64,none
1185,5,10,24,2340.64,2381.12,septa_unella
1186,5,10,25,2381.12,2579.84,high_sparrow
1186,5,10,25,2381.12,2579.84,cersei_lannister
1187,5,10,26,2579.84,2691.48,high_sparrow
1188,5,10,27,2691.48,3105.48,qyburn
1189,5,10,28,3105.48,3171.6,jon_snow
1189,5,10,28,3105.48,3171.6,davos_seaworth
1190,5,10,29,3171.6,3465.12,jon_snow
1190,5,10,29,3171.6,3465.12,alliser_thorne
1190,5,10,29,3171.6,3465.12,olly
